Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-DX-A3U6-01A-11R-A29R-07,0.116144815178712,0,0.00974412428253412,0.219208135772884,0,0.209454679404578,0.031811864890487,0,0,0,0,0.0109062744555713,0.0693695832004728,0.00794764228709869,0.0871042763237648,0.204464389665951,0,0,0.0338442145379471,0,0,0,0,0.481276919109909,0.877034981616707
TCGA-IW-A3M6-01A-11R-A21T-07,0.0939219087763103,0,0,0.065718983787326,0,0.220808572420849,0,0.00422083808265341,0.0503118582265497,0,0.0345182133112811,0,0.0206660774442041,0.0687345759378841,0.028643817980481,0.405298696675919,0,0,0,0.00715645735654179,0,0,0.18,0.0857002491817536,1.05667348439924
TCGA-DX-A2IZ-01A-11R-A21T-07,0.102730313975852,0,0,0.0630460623067204,0.0800528912863144,0.0892988084809199,0.0548827913131329,0.00776833149141669,0,0.00126420074100844,0.0603043020236311,0,0.0632370566221325,0.180529140825886,0.0126792660053715,0.189784309473267,0,0.0553200507288637,0.0293048272051361,0.00663848853594089,0.00315915898440629,0,0.02,0.221610191372568,0.99062204200442
TCGA-3B-A9I1-01A-11R-A39D-07,0.0384924593194398,0,0,0.0246500329047144,0,0.224131328097003,0.00305662683238923,0.00747464561914018,0.0171265308804356,0,0.0314233998862304,0.00796893879586837,0.0102949824427699,0.22029676441194,0.0297696162795158,0.298013591883364,0,0.0400164047915738,0.0465343673821773,0,0.000750310473438635,0,0,0.504742700343347,0.864891799806983
TCGA-DX-A3UE-01A-11R-A30C-07,0.0583065428879211,0,0,0.0203472356844026,0,0.183855771765886,0.0217432759818556,0.0479680313403162,0,0,0.0535396673957065,0,0.131139766491448,0,0.0163791832838629,0.35352783318528,0.0296255678600813,0.0142636656467573,0.0577528427095826,0,0.0115506157669003,0,0,0.350642990909538,0.937083378862455
TCGA-HS-A5N9-01A-11R-A26T-07,0.0309717204467937,0,0.000909555530461931,0.0390322540419044,0,0.162774936412103,0.0332244884513695,0.0124769887935262,0,0,0.0504271525456413,0,0,0.402653549749932,0.0438390661611293,0.18525984190148,0,0,0.0301275055386291,0,0.00830294042703009,0,0,0.523018191077019,0.852320161714255
TCGA-DX-A6BF-01A-11R-A30C-07,0.00278106832541052,0,0,0.0415941486739232,0,0.185900288818447,0,0.00170681240240935,0.0141681746186965,0,0.0114844396646383,0.0444655743980976,0.118157368674993,0,0.0377862881459198,0.519558488453755,0,0.00952307998292408,0.0128742678407853,0,0,0,0,0.606825614165783,0.806663560577476
TCGA-K1-A6RT-01A-32R-A33J-07,0.213344423012199,0.0443501610263301,0,0.116784332460032,0,0.225880973768078,0,0.013955985299415,0.0438427009977932,0,0.00813525728054971,0.0133250621360966,0.0611833700890525,0.0476451230270111,0.0577298053036963,0.12896822489522,0,0,0.024854580704526,0,0,0,0,0.793441643633912,0.697961829715922
TCGA-DX-A48U-01A-11R-A30C-07,0.074929123754458,0,0,0.0392045666110353,0,0.303979052793155,0,0,0,0,0.0145303181599095,0.0157197070422555,0.0337587301273065,0.0137032022530312,0.0196035937326595,0.286625382081761,0,0.00202185052993841,0.19592447291449,0,0,0,0.01,0.308249674076121,0.955724268316346
TCGA-HB-A5W3-01A-11R-A29R-07,0.0562256365831475,0,0.000146648741907603,0.0278152885673496,0,0.291784510100836,0.00118984542346716,0,0,0,0.0259264758498793,0.00453183531367296,0.0471193287525346,0.0328276134268054,0.0361473473652677,0.31280699527422,0.00341173060552595,0.00206429326216175,0.158002450733224,0,0,0,0,0.520752751025275,0.862064931186975
TCGA-3B-A9HS-01A-11R-A39D-07,0.0792767772191335,0,0,0.196107263938153,0,0.205593239052706,0.000455189278619034,0.0371945024213756,0.0323695535833359,0,0,0.0170247561385433,0.050107511794159,0.0458526691792521,0.0517665951778455,0.276408720283573,0,0.00784322193330433,0,0,0,0,0,0.775091694849101,0.711657278043287
TCGA-DX-A8BG-01A-12R-A41I-07,0.0510399989196483,0,0.00703782322440866,0.222542146824222,0,0.154126296362833,0.00968815456430212,0.0328383183809027,0.0440835920489422,0,0.0219489305217495,0,0.0787200313462425,0.0376674204113477,0.130493317703327,0.202553038213899,0,0,0.00726093147817417,0,0,0,0,0.562841277135007,0.832655488722216
TCGA-K1-A3PO-01A-11R-A21T-07,0.147258484090969,0,0.011643187666929,0.0514744500441449,0,0.31605866055063,0,0,0,0,0.025928177264394,0.0551275407000496,0.0372274376478019,0,0.0115324252474028,0.230611172503343,9.8750770180521e-05,0.00241869516074546,0.11062101835341,0,0,0,0,0.610461715605787,0.814678489788278
TCGA-MO-A47R-01A-11R-A24X-07,0.0701470942888215,0,0,0.0328476799902065,0,0.193106118688419,0,0.00451022009421523,0.0196154584526133,0,0.143332911305242,0,0.0416314559324538,0,0.03396122669568,0.412234997470411,0.00079635016922658,0.00833602018580415,0.0394804667269067,0,0,0,0.02,0.229179137390049,0.992034431912791
TCGA-DX-AB3A-01A-11R-A41I-07,0.0951265140558396,0,0,0.0499241954946825,0,0.178028492401202,0.0015717429461208,0.01485585743508,0.00717873336890462,0,0.0733605970423371,0,0.0749496418212505,0,0.0379345995863509,0.434093303162709,0,0.00839886814118598,0.024577454544337,0,0,0,0,0.442166382144253,0.896451993464334
TCGA-3R-A8YX-01A-11R-A37L-07,0.0299513055498631,0,0.000221546993982855,0.0540157744191723,0,0.214898138760648,0.00214134213664281,0.0105843407974451,0.0178223337128297,0,0.0428647603066965,0,0.0237814911470335,0,0.0336733493804515,0.538241292771382,0,0.0182866741992682,0.0121364849839899,0,0,0.00138116484059476,0,0.591491434075965,0.816341901426874
TCGA-PT-A8TR-01A-11R-A37L-07,0.123152130895955,0,0,0.00518222650242308,0,0.141131504712162,0,0.0216022310052378,0.0155691417990763,0,0.101639189929722,0,0.0854794401267128,0,0.0178371348361343,0.414258890204115,0,0.0317547974566617,0,0.0376020169186317,0.00479129561316867,0,0.14,0.112273319633707,1.03859294242561
TCGA-3B-A9HI-01A-11R-A38C-07,0.0871372747451836,0,0,0.0710804856512445,0,0.120638345249094,0.0209458526272037,0.0167155677366414,0.0205754742356073,0,0.0476867378687028,0,0.0272254808474568,0.131468664212124,0.0598419863219406,0.331767318150468,0,0,0.0645605141931545,0,0,0.000356298161179513,0,0.808666186446833,0.707859286134459
TCGA-DX-A8BO-01A-11R-A41I-07,0.0184232489472879,0.0080263462375743,0,0.0408109235788108,0,0.15848274110421,0.00985363882559656,0.0213770505753639,0.0318937138144223,0,0.0238425705386345,0.00454617083112915,0.0138045485662874,0.0331058961731738,0.0360893137538953,0.459145787757385,0,0.0620762370066042,0.0762444127913694,0,0,0.00227739949825624,0,0.40738631055695,0.912936036568168
TCGA-3B-A9I0-01A-11R-A39D-07,0.0232211499684716,0,0.000324375949393862,0.087995082872373,0,0.238544716576803,0,0.0123502086059208,0.0212026127630274,0,0.00487922468332121,0.0228140672069008,0.0748793442460456,0,0.0421400452395021,0.334847641952883,0,0,0.136801529935358,0,0,0,0,0.753311288833894,0.742317589834972
TCGA-DX-A1KW-01A-22R-A24X-07,0.0357170124144546,0,0,0.0294293348174341,0,0.128249926259286,0,0.000493948523254803,0,0,0.0292411243430358,0.0149650378979222,0.128617258374648,0,0.0175828935072689,0.576635508740566,0,0.0100732549420044,0.0288900165781405,0,3.26763840454866e-05,7.20072179391875e-05,0,0.393776869148029,0.923013742610571
TCGA-DX-A3U8-01A-11R-A29R-07,0.0387581604679723,0,0,0.0485209216736867,0,0.192842723235653,0.00487848078531336,0.00419091984725212,0.0222918544145004,0,0.0304425146118907,0,0.109549797353059,0,0.0449372038229475,0.469315847063241,0,0,0.0304957734850571,0,0,0.00377580323942665,0,0.473103518594502,0.881155569639308
TCGA-WK-A8XY-01A-11R-A37L-07,0.14982676827663,0,0.00498361349948788,0.0237715690261671,0,0.250180236267439,0.00479435194920298,0.00175720068265942,0,0,0.115826692045869,0,0.09745151566108,0,0.00802753998325542,0.289214109267388,0,0.00764687419884594,0.0401845710052614,0,0.000702187074963712,0.00563277106174965,0.02,0.236215962461582,0.985794101976912
TCGA-FX-A3NJ-01A-11R-A21T-07,0.122062227641564,0,0.00345237121765757,0.0351677276775028,0,0.224581745005846,0,0,0.00578594933840745,0,0,0.0356448629529096,0.082099353697944,0.00850520908488297,0.0365126643321811,0.176557473639809,0,0,0.269630415411295,0,0,0,0,0.472783012272937,0.883321247351829
TCGA-SI-A71Q-01A-12R-A33J-07,0.157936506258611,0,0,0,0,0.235467481282055,0,0.0129882543051464,0.0181335325542486,0,0,0.0425269498206661,0.0221403968074056,0.20466928497779,0.0160693056036638,0.225976350528139,0,0.0190736135662062,0.0450183242960681,0,0,0,0,0.37326871858796,0.928746984199234
TCGA-DX-A7EM-01A-11R-A36F-07,0.0903328364832193,0,0.00769678738191845,0.0499065578452636,0,0.334866476035379,0,0.00266799540532097,0.0065966967281014,0,0.00956802354177112,0.0190030920057473,0.0814652901994183,0.015185417275557,0.0469062109872501,0.210739225608975,0,0,0.125065390502078,0,0,0,0,0.62611246439745,0.811098543366832
TCGA-MB-A8JK-01A-11R-A36F-07,0.0391652197752397,0,0,0.0812915510872401,0,0.160307965464007,0,0.0170717172781112,0.0395504848668378,0,0.00525184087608518,0.0398899299080816,0.0151739280966181,0.102808487373208,0.0478765599533801,0.222433771332046,0,0,0.229178543989144,0,0,0,0,0.579289765678833,0.832290931383456
TCGA-FX-A76Y-01A-11R-A355-07,0.0494124282232858,0,0,0.0479684909316225,0,0.233931930247918,0,0.0228976495966414,0.0208920782242152,0,0.0277505840074817,0.0408050146138069,0.026502667227629,0.066867432873713,0.0291659438949278,0.224043297288431,0,0.00685675322738994,0.202905729642938,0,0,0,0,0.591357737566909,0.827816108945525
TCGA-PC-A5DP-01A-11R-A26T-07,0.213294197684604,0,0.00926056396921188,0.0620766431643331,0,0.319133991365223,0.030055406297437,0.00725018467973544,0,0,0.040996530546926,0,0.0303139183034523,0.0981116726209458,0.015826926984597,0.128789402878383,0,0.0015781548998279,0.0419367175725578,0.000373980656545372,0.00100170837622038,0,0,0.443118134192258,0.895844561270307
TCGA-DX-AB2Z-01A-11R-A38C-07,0.00669054177141498,0,0,0.323041600636252,0,0.125118018502133,0.0297746994508758,0.0228910253476165,0.0140470206153695,0,0,0.0520985006111948,0.023671513921,0.127921982106214,0.0485652195149079,0.221996338891425,0,0,0.00418353863159658,0,0,0,0,0.799385531696698,0.678460097804977
TCGA-LI-A9QH-01A-11R-A37L-07,0.0599206836813756,0,0,0.0145291779887903,0,0.127989189241852,0,0.0190958486546134,0.00992412009853504,0,0,0.031636754115966,0.0367467919741161,0,0.0181770043679091,0.500221502944748,0,0.0208998097831377,0.160859117148957,0,0,0,0,0.484638555887335,0.875867386158573
TCGA-DX-A6BB-01A-12R-A32Q-07,0.0815135156647801,0.0149184963269251,0,0.0256958069484138,0,0.237534519681892,0,0,0,0,0.0485053711680695,0,0.0558319418665241,0.0200609784408746,0.0439862112268932,0.312815632954783,0,0.00185875361205461,0.15727877210879,0,0,0,0.01,0.287107659793472,0.962717538288235
TCGA-DX-A2J4-01A-32R-A21T-07,0.0867504515254432,0,0,0.0306380913295518,0,0.145103157069734,0,0,0.000992608727803893,0,0.00388557561509443,0.00281678890417524,0.0146540502693329,0.000631145267209115,0.0238304184843351,0.217257667177583,0,0,0.473440045629737,0,0,0,0,0.699020535759059,0.740623320940502
TCGA-QC-A7B5-01A-11R-A33J-07,0,0.0275038001225953,0.00683590178424275,0.03757568609642,0,0.190665352029133,0.00506599090245412,0.00702773876885465,0.0396351069438378,0,0.0173961015575385,0.0447348136362395,0.0449838301023848,0.253136281904831,0.025569897876827,0.233376688205725,0,0,0.0664928100689166,0,0,0,0,0.607598927964141,0.810911977217217
TCGA-X6-A8C6-01A-11R-A36F-07,0.0298033074807189,0,0,0.0603884480683008,0,0.144067009786385,0,0,0,0,0.0466017795575359,0.00258722776864779,0.0503914839334045,0,0.0440093344996753,0.54493951768581,0,0.000960544338275481,0.0762513468812466,0,0,0,0,0.648003452333875,0.785675342127683
TCGA-DX-AB36-01A-11R-A41I-07,0.048579303963681,0,0,0,0,0.199516128938503,0.00286596167479955,0,0,0,0.046047017789509,0,0.0125695580824762,0.1828754136733,0.021640576531261,0.460257303917843,0,0.00879708476660258,0.0168516506620242,0,0,0,0,0.4462354016519,0.89550281356588
TCGA-DX-A6YQ-01A-12R-A33J-07,0.00918771194722733,0,0,0.107348560177661,0,0.256451898705757,0.0073457979172285,0.00491339401744414,0.0024077191551767,0,0.0419596019375338,0.0169930827475432,0.0495489002995419,0.0136000649067519,0.108908137459742,0.343987227591297,0,0.0090537021526094,0.026912152894814,0,0,0.00138204808967175,0,0.631027334981816,0.796928176272831
TCGA-QQ-A8VB-01A-11R-A37L-07,0.196999775014983,0,0.000401603453197297,0,0,0.168679299502526,0,0.0340747858476066,0,0,0.0521411080033,0,0.0404489333487673,0.0291183013001412,0.0302436165766316,0.22323073481489,0,0,0.224661842137957,0,0,0,0.01,0.286814926705929,0.964036702041728
TCGA-Z4-A9VC-01A-11R-A37L-07,0.188096378126321,0,0.0087503705166662,0.00988996071908144,0,0.180521405204153,0.00279364695858234,0.00700241900267642,0.000567280732883409,0,0.0825539586061568,0,0.0307174206570715,0,0.0141414777576483,0.431567057331005,0,0.00028118023366155,0.0431174441540925,0,0,0,0,0.517742227612671,0.859755824432008
TCGA-PC-A5DO-01A-11R-A26T-07,0.0789007594094044,0,0,0.0601099332186692,0,0.185551951627883,0.0200152426912844,0.00740901936286675,0.0775038829613622,0,0.0668096366455003,0,0.0499610527987707,0.0869350008789287,0.0133781241294427,0.327599203670836,0.00370856920930544,0.00880118669408508,0.0133164367016621,0,0,0,0,0.578464007650206,0.83021490988105
TCGA-X6-A7WC-01A-12R-A355-07,0.00955420354976791,0,0,0.130139616400795,0,0.108937312837259,0.0886044594753163,0.022005535398608,0.0257506272490971,0,0.0138203592045237,0.063559074366004,0.00899932234877836,0.118809707229255,0.0388887096575619,0.345233223137562,0,0,0,0.0256978491454717,0,0,0,0.582157602590992,0.823489741094196
TCGA-DX-A7ES-01A-31R-A39D-07,0.156371996490296,0,0.0676525104916359,0.0760953604127735,0,0.177882818961244,0.0195517993869454,0.00568892279946425,0,0,0,0.030021238789589,0.0477002200076132,0,0.0322447374012902,0.334114336154019,0,0,0.0472287471239461,0,0,0.00544731198118362,0,0.407594513020523,0.912433083454298
TCGA-K1-A42X-01A-11R-A24X-07,0.089648960953395,0,0.00295061321846142,0.0388882459969999,0,0.263722917762851,0,0.0175373378200265,0.00589656941515408,0,0.0141719321365481,0.0172558488964276,0.0535639376162904,0,0.00234943892789413,0.217611021440061,0,0.0152941295756027,0.261109046240288,0,0,0,0.04,0.203737348147466,1.0000625330131
TCGA-DX-A6YZ-01A-12R-A355-07,0.0584013820215437,0,0,0.0338644418807631,0,0.172882505681558,0,0.00426727613426147,0.00218134349857607,0,0.0157907273227673,0.016775886016457,0.0644283986407846,0,0.0187364683341018,0.400214193138383,0,0.0414075381498744,0.17104983918093,0,0,0,0,0.602958821435969,0.822003938745674
TCGA-DX-A8BV-01A-11R-A37L-07,0.0417850894782643,0,0,0.0106562476801312,0.0301031558609937,0.114030822997176,0.00383935784316222,0,0,0,0.0531030653979968,0.0049310149767152,0.0604252436603021,0.0684286026648301,0.0209712443136122,0.482153132331113,0,0.0210873652978795,0.0884856574978233,0,0,0,0,0.667497434173204,0.777344997334022
TCGA-QQ-A5V9-01A-11R-A32Q-07,0.0534419542797433,0,0.00880553224539548,0.0866133985833698,0,0.135267003867213,0.00801687601969751,0.0023399113486166,0.018122439995553,0,0.0216497016939767,0.016323315609991,0.0229639784852886,0.0899999978974375,0.00926427647115958,0.497775079590694,0,0.00288061729008354,0.0265359166217805,0,0,0,0,0.684175989230717,0.762388584204493
TCGA-DX-AB35-01A-21R-A41I-07,0.0575453671480051,0,0.0020627273461133,0.0390974979256002,0,0.178039235682401,0,0.0106140698908689,0.011406834454809,0,0,0.0783903790019209,0.033942837469361,0.00479123197767822,0.0416334528966712,0.506974899406756,0,0,0,0.03209304196219,0,0.00340842483762557,0,0.601246310462304,0.811141109792224
TCGA-DX-A6B8-01A-11R-A30C-07,0.0134386600576153,0,0,0,0,0.32366413979133,0,0,0,0,0.0510254257509013,0,0.00584731739577068,0.240647610189026,0,0.317112788378801,0,0.0179191199777133,0.0303449384588427,0,0,0,0,0.513504537890971,0.858965703952409
TCGA-FX-A3RE-01A-11R-A22K-07,0.103126338762862,0,0.00344817485525383,0.0176093065427399,0,0.114340903062112,0,0.0445972345411331,0,0,0.00875950880323942,0.00822222068522208,0.0296719543805113,0.217870612997501,0.0214170612804125,0.405096104233735,0,0,0,0.0249086350845338,0.000931944770744682,0,0,0.553277416109156,0.835647722209254
TCGA-SG-A6Z7-01A-12R-A32Q-07,0.0791159636115903,0,0,0,0,0.277748365421527,0,0,0,0,0.00739779302301901,0.0281790146673038,0.0302609567227544,0.291471250385905,2.28196649388245e-05,0.210516316417665,0,0.0166861010323332,0.0586014190529631,0,0,0,0,0.479853869746991,0.877621549206638
TCGA-X6-A8C7-01A-11R-A36F-07,0.0156320105458585,0.0182370446280621,0.000851466038943804,0.014460393008782,0,0.187261765475998,0,0.026690185938623,0.00810516733255662,0,0.00452033699624695,0.0487526172567733,0,0.264615765787122,0.00061892771102913,0.149188276829269,0,0,0.261066042450736,0,0,0,0,0.347359943438178,0.943546282295732
TCGA-DX-A8BP-01A-11R-A37L-07,0.0156563673323502,0,0,0.2218944902342,0,0.201570320644892,0.0633139721118641,0.0152293618414167,0.00487752940858709,0,0.026681135211593,0,0.0305607229779716,0.0414679392351355,0.0759351045940913,0.2941629734574,0.00318052743095528,0,0,0.00077149257718623,0,0.00469806294235616,0,0.676796739083718,0.769084482339961
TCGA-3B-A9HY-01A-11R-A39D-07,0.0711388228236431,0,0,0,0,0.222099946987612,0.0285945951330034,0.0240833467165777,0.0103313201751379,0,0.0381714145537736,0.000481325356313154,0.00999323308218688,0.116284028395511,0.0944283535657357,0.294081640354365,0,0,0.0900437320823493,0,0,0.000268240773791586,0,0.609312565643052,0.817259963529221
TCGA-DX-A23Z-01A-11R-A27Q-07,0.147697560168783,0,0.00439130291122612,0.0310407398452494,0,0.170443081355724,0.0167878756072123,0,0.0477265140438061,0,0.029039911326368,0,0.0719442702155018,0,0.033950549147132,0.331202929517351,0,0,0.113466964552014,0,0,0.00230830130963221,0,0.540281492569458,0.854148582146427
TCGA-JV-A5VE-01A-11R-A29R-07,0.115629644219088,0,0.00900856992704177,0.11921804270178,0,0.218627212995756,0.021279550384965,0.0573880844243934,0.0340948060240365,0,0,0.0142858006231288,0.00960502285731382,0.0259554582730872,0.0800596700886699,0.273408292984825,0.00263313450995155,0,0.018806709985963,0,0,0,0.02,0.238315129551928,0.989662339426059
TCGA-IE-A4EI-01A-11R-A24X-07,0.0707791655127777,0,0,0,0,0.173530805285861,0.0032293410222435,0,0.0112231690131649,0,0.0580342210703697,0,0.0125920531636816,0.210703517695548,0.00714627685026667,0.406315903515175,0,0.00826824352052564,0.0381773033503864,0,0,0,0,0.473117726012881,0.880825243772076
TCGA-DX-A3LS-01A-11R-A21T-07,0.0784928077087195,0,0,0.0576799701379217,0,0.344430652646946,0.0162009506355971,0,0.010869078911653,0,0.0449612809384352,0,0.0361306026018301,0.0493058494037454,0.0389996873034485,0.318940394292742,0,0,0.00398872541896124,0,0,0,0,0.540469738820672,0.847301667451355
TCGA-DX-A8BM-01A-11R-A41I-07,0.0744110108415961,0,0,0,0,0.163943546288234,0,0.00599576738773732,0,0,0.0180231473287576,0,0.0816826039236445,0,0.0671780072768122,0.524562880259746,0,0.0141265629841373,0,0.046580323246687,0,0.00349615046264776,0,0.495122214237307,0.868779054774357
TCGA-DX-AB2W-01A-11R-A39D-07,0.0700891721112668,0,0.00557210338689482,0.0469829739205761,0,0.125091419871169,0,0,0,0,0.0066080165238848,0.00912282885506427,0.045522820338228,0.111312353611536,0.0107633421262275,0.523426530054838,0,0.0102483613734053,0.0110156569087134,0.0242444209181967,0,0,0,0.671750714385151,0.763866789872401
TCGA-HS-A5N7-01A-21R-A26T-07,0.0704303041310001,0,0.00354894250337615,0.0483974053738249,0,0.263333070451828,0.00693609864141992,0,0,0,0.0488857220474933,0,0.0750159472394332,0.0493499895394656,0.00807427679915568,0.379768068517558,0,0.0342480596400618,0.010350255530762,0.00166185958462122,0,0,0,0.554768567571644,0.841902862409834
TCGA-WK-A8Y0-01A-11R-A41I-07,0.0227118929653102,0,0,0.141085410330005,0,0.200514457182206,0.0273858818511426,0.0374504878946076,0.0236682609718339,0,0.00804366712497311,0.0353861329885083,0.0418898552294779,0.0146228948777808,0.0579085434339161,0.38590118050261,0,0,0,0.00343133464762863,0,0,0,0.738823711321391,0.733576511707542
TCGA-LI-A67I-01A-31R-A30C-07,0.0284959443186128,0,0.00423873286566395,0.00933132649136233,0,0.180368107797191,0.0819099535565054,0,0,0,0.052095638469803,0,0.000910188170388539,0.180973994711824,0.0187941637075771,0.41715214621618,0,0,0.025729803694891,0,0,0,0,0.709030516876794,0.748283055793907
TCGA-QC-AA9N-01A-11R-A39D-07,0.0230349736155926,0,0,0.0131908745224895,0,0.175264236472381,0.0383103106838889,0,0,0,0.0462544466999745,0,0.0679980154832459,0.304255131222895,0.0104875227920338,0.309226951599505,0.00129268942962987,0.00316275524185623,0.0050569841990928,0.000735088551839951,0.00173001948557461,0,0,0.637902996998353,0.783690834912511
TCGA-DX-A6YR-01A-33R-A355-07,0.0132529565249327,0.00181597866502304,0,0.0389131869865797,0,0.178562084881027,0,0,0.00281830848310695,0,0.019086668920195,0.0351098375414917,0.104224665947711,0,0.0308138879886692,0.460430168546741,0,0.0223966389573923,0.0925756165571302,0,0,0,0,0.673640888710982,0.777933812440601
TCGA-HB-A43Z-01A-11R-A24X-07,0.0443451262887446,0,0,0,0,0.203471604910985,0.00885680494451865,0,0,0,0.0523828367083821,0,0.0613289367558744,0.0752399012266875,0.0342907850888888,0.362444832981839,0,0,0.15763917109408,0,0,0,0.02,0.247445943670967,0.981625333460808
TCGA-DX-A6YX-01A-11R-A41I-07,0.00873780647966241,0.0031945909865571,0,0.0146264319691639,0,0.223216745415314,0.011167628990776,0,0,0,0.0416904926155182,0,0.0371772933717835,0.165041941095681,0.00657289316322831,0.456696140233403,0,0.0305706427580154,0.00130739292089797,0,0,0,0,0.721423445495018,0.732082662511814
